update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
82,671744,760.8594271167626,583,1.0,0.0,1.0,1.0,0.33158250399311956,0.8082981938813125,3.0210099520825655,0.14341734203384793,3.0,4.0,0.05902822641655803,0.9021012708544731,-0.0002057547508229618,6.3351104472531e-05,0.002669884770691868,1.0,0.0,1.0,1.0
83,679936,762.6216986923979,594,1.0,0.0,1.0,1.0,0.3311275415896488,0.8078469870609984,3.0266173752310537,0.16324295421566848,3.0,5.0,0.058488722424954176,0.9019534811377525,0.00030697358761244686,8.240799525083276e-05,0.0026757159028845496,1.0,0.0,1.0,1.0
84,688128,761.1931551643361,605,1.0,0.0,1.0,1.0,0.33115995567048395,0.8078785001847066,3.0262282970077576,0.16210860159675264,3.0,5.0,0.05769985355436802,0.9015620350837708,-0.0013757784181507304,8.550982602173463e-05,0.0050741099910456625,1.0,0.0,1.0,1.0
85,696320,825.1794417032582,615,1.0,0.0,1.0,1.0,0.3310368181258466,0.807758810491319,3.027705947543406,0.1663645193000965,3.0,5.0,0.056797482538968325,0.9016541242599487,-0.0009792590863071382,8.72983528097393e-05,0.004213704717985672,1.0,0.0,1.0,1.0
86,704512,1251.0719254955509,621,1.0,0.0,1.0,1.0,0.3309840917499075,0.8076985571587127,3.028486866444691,0.17074894466074877,3.0,5.0,0.05582551006227732,0.9014522135257721,0.0006895261813042453,8.637480050310842e-05,0.002772656937918897,1.0,0.0,1.0,1.0
87,712704,1254.906475812297,628,1.0,0.0,1.0,1.0,0.33050826548235873,0.807245040710585,3.0340488527017024,0.1833840799563507,3.0,5.0,0.054654357489198446,0.9014967083930969,0.0003354351629241137,0.00010036707317340188,0.004571750060948753,1.0,0.0,1.0,1.0
88,720896,1254.463844897435,634,1.0,0.0,1.0,1.0,0.3315812123447683,0.808296938399115,3.0210254518627813,0.1434690985430212,3.0,4.0,0.053537916392087936,0.9022007286548615,7.411919432342984e-05,7.216213816718664e-05,0.0043946163707556446,1.0,0.0,1.0,1.0
89,729088,1257.8770157394708,641,1.0,0.0,1.0,1.0,0.3309118915588417,0.8076373752310538,3.0292051756007394,0.17056261270590717,3.0,5.0,0.05278478655964136,0.9017235711216927,-0.0009354517751489766,9.099315775529249e-05,0.003010395334113846,1.0,0.0,1.0,1.0
90,737280,1254.6464306771713,647,1.0,0.0,1.0,1.0,0.33139606396063964,0.8081169741697419,3.0232472324723245,0.1506877521721736,3.0,4.0,0.051871710922569036,0.9020638689398766,-0.0006819073169026524,7.219463668661774e-05,0.004005627975598254,1.0,0.0,1.0,1.0
91,745472,1253.5840469926852,654,1.0,0.0,1.0,1.0,0.3315183954718839,0.8082358803986712,3.021779254337394,0.14596204444272826,3.0,4.0,0.05122049106284976,0.9023086577653885,-0.002339539089007303,6.691958606097614e-05,0.002314389674882422,1.0,0.0,1.0,1.0
92,753664,1249.12652701064,661,1.0,0.0,1.0,1.0,0.3316568410709899,0.8083614959469421,3.020265291083272,0.14349748686418703,3.0,5.0,0.0506331380456686,0.902356281876564,-0.0004814556541532511,6.053883180356934e-05,0.002265105446547973,1.0,0.0,1.0,1.0
